time_seconds,mode,font_size,color,timestamp,pool,user_hash,danmaku_id,raw_text,clean_text,normalized_text,is_duplicate_like,is_spam_like,is_symbol_only,text_length,priority_score,evidence_weight
682.131,1,25,#FFFFFF,1773160834,0,a26331aa,2064181704633668864,人马,人马,人马,False,False,False,2,1.517,1.517
685.374,1,25,#FFFFFF,1763277903,0,d6425ffa,1981277673628447232,原来第一局拿布笼就是在为女枪做铺垫吗,原来第一局拿布笼就是在为女枪做铺垫吗,原来第一局拿布笼就是在为女枪做铺垫吗,False,False,False,18,3.85,3.85
690.708,1,25,#FFFFFF,1774533017,0,3a6e1f6b,2075692409035334656,只有千珏乌鸦能掰一掰了,只有千珏乌鸦能掰一掰了,只有千珏乌鸦能掰一掰了,False,False,False,11,3.267,3.267
691.415,1,25,#FFFFFF,1762958028,0,2f45a258,1978594363332926208,kt已经没英雄玩了。。。,kt已经没英雄玩了。。。,kt已经没英雄玩了。。。,False,False,False,12,3.35,3.35
691.98,5,25,#FEF102,1775394316,0,f0cad8d0,2082917511770561792,fmvp应该给oner,fmvp应该给oner,fmvp应该给oner,False,False,False,11,3.517,3.517
692.094,1,25,#FFFFFF,1763437889,0,e5b2c94e,1982619727520229376,亚索中单，AD加防女枪,亚索中单，AD加防女枪,亚索中单，ad加防女枪,False,False,False,11,3.267,3.267
693.609,1,25,#FFFFFF,1771033942,0,5997b3a9,2046340044180637696,选千珏乌鸦右边直接没得开,选千珏乌鸦右边直接没得开,选千珏乌鸦右边直接没得开,False,False,False,12,3.35,3.35
693.772,1,25,#FFFFFF,1763442945,0,124b0556,1982662142084278272,乌鸦好像不错,乌鸦好像不错,乌鸦好像不错,False,False,False,6,3.3,3.3
693.971,5,25,#E70012,1762783380,0,5d532a27,1977129314152062464,选提莫真有了,选提莫真有了,选提莫真有了,False,False,False,6,3.1,3.1
694.401,1,25,#FFFFFF,1774604652,0,e1b949d7,2076293328118786816,千珏狐狸怎么说,千珏狐狸怎么说,千珏狐狸怎么说,False,False,False,7,2.933,2.933
695.126,1,25,#FFFFFF,1762778275,0,135d1713,1977086490366672640,女枪在这种量级的比赛里能打出完美表现，gumayusi，值得一个FMVP,女枪在这种量级的比赛里能打出完美表现，gumayusi，值得一个FMVP,女枪在这种量级的比赛里能打出完美表现，gumayusi，值得一个fmvp,False,False,False,36,4.35,4.35
695.218,1,25,#FFFFFF,1764233086,0,67e6b50c,1989290326707604224,我玩的第一个英雄就是女枪,我玩的第一个英雄就是女枪,我玩的第一个英雄就是女枪,False,False,False,12,3.35,3.35
695.439,1,25,#FFFFFF,1763613847,0,59b03f31,1984095771431388928,右边一旦发动 直觉打烂去,右边一旦发动 直觉打烂去,右边一旦发动直觉打烂去,False,False,False,12,3.35,3.35
697.225,1,25,#FFFFFF,1768236871,0,b301cf76,2022876509320786432,千珏加小炮理论上没问题，但是太拖了,千珏加小炮理论上没问题，但是太拖了,千珏加小炮理论上没问题，但是太拖了,False,False,False,17,3.767,3.767
697.51,1,25,#FFFFFF,1763457565,0,b920194f,1982784780832116480,KT英雄池空了,KT英雄池空了,kt英雄池空了,False,False,False,7,2.933,2.933
701.822,1,25,#FFFFFF,1765718605,0,3debff87,2001751760800424960,kt选的全是混子,kt选的全是混子,kt选的全是混子,False,False,False,8,3.017,3.017
702.208,5,25,#FFFFFF,1772950805,0,f77ef75b,2062419857190267136,说提莫的你在逗我吗,说提莫的你在逗我吗,说提莫的你在逗我吗,False,False,False,9,3.35,3.35
702.93,1,25,#FFFFFF,1767690337,0,f17f52a2,2018291847688040960,铁桶阵,铁桶阵,铁桶阵,False,False,False,3,1.6,1.6
704.038,5,25,#FFFFFF,1763890182,0,af8b9498,1986413835325738496,这是真没英雄了,这是真没英雄了,这是真没英雄了,False,False,False,7,3.183,3.183
704.258,1,25,#FFFFFF,1768237626,0,d33c6d92,2022882841595082752,英雄池空了,英雄池空了,英雄池空了,False,False,False,5,2.767,2.767
704.659,1,25,#FFFFFF,1773160866,0,a26331aa,2064181975468240896,玩人马呀啊啊啊,玩人马呀啊啊啊,玩人马呀啊啊啊,False,False,False,7,2.933,2.933
704.916,1,25,#FFFFFF,1763099991,0,6731e6a9,1979785238645775360,皎月亚索感觉还真可以，思维还是太韩式了（亚索作为永恩替代出暴力，皎月出肉有ap有坦度）,皎月亚索感觉还真可以，思维还是太韩式了（亚索作为永恩替代出暴力，皎月出肉有ap有坦度）,皎月亚索感觉还真可以，思维还是太韩式了（亚索作为永恩替代出暴力，皎月出肉有ap有坦度）,False,False,False,43,4.35,4.35
706.661,1,25,#FFFFFF,1762970156,0,dc81ddb1,1978696104187492864,没办法，一个中路的英雄池碾压一个队。UZI真的可惜，中国没拿得出手的其它人了。,没办法，一个中路的英雄池碾压一个队。UZI真的可惜，中国没拿得出手的其它人了。,没办法，一个中路的英雄池碾压一个队。uzi真的可惜，中国没拿得出手的其它人了。,False,False,False,39,4.35,4.35
707.855,1,25,#FFFFFF,1763650604,0,1a305948,1984404110279472128,0-3,0-3,0-3,False,False,False,3,1.25,1.25
708.082,5,25,#FFFFFF,1763172321,0,c77897a8,1980391988264534784,亚索你团队还要吗。你r进t1里面你确定？,亚索你团队还要吗。你r进t1里面你确定？,亚索你团队还要吗。你r进t1里面你确定？,False,False,False,20,4.717,4.717
709.33,1,25,#FFFFFF,1773488054,0,fb4afc40,2066926625840442368,掘墓看着格格不入,掘墓看着格格不入,掘墓看着格格不入,False,False,False,8,3.017,3.017
711.115,1,25,#FFFFFF,1763309483,0,c9efc84,1981542580785721088,BDD不是懦夫 谁也不许喷,BDD不是懦夫 谁也不许喷,bdd不是懦夫谁也不许喷,False,False,False,13,3.433,3.433
713.67,1,25,#FFFFFF,1776061576,0,213d5daa,2088514892801090816,塞拉斯用过了,塞拉斯用过了,塞拉斯用过了,False,False,False,6,2.85,2.85
714.787,1,25,#FFFFFF,1763205087,0,ee9a087e,1980666844872895488,责任神，大超一辈子都学不来的,责任神，大超一辈子都学不来的,责任神，大超一辈子都学不来的,False,False,False,14,3.517,3.517
715.007,1,25,#FFFFFF,1763265857,0,5444b0e0,1981176621117860352,小炮数值不够啊，打不动人,小炮数值不够啊，打不动人,小炮数值不够啊，打不动人,False,False,False,12,3.35,3.35
717.636,1,25,#FFFFFF,1771785629,0,4c079632,2052645646619516416,蒂蒂好漂亮啊,蒂蒂好漂亮啊,蒂蒂好漂亮啊,False,False,False,6,3.3,3.3
718.828,1,25,#FFFFFF,1763815170,0,a744fc21,1985784588919976448,这队友已经被爆完了，只有小火龙能c,这队友已经被爆完了，只有小火龙能c,这队友已经被爆完了，只有小火龙能c,False,False,False,17,3.767,3.767
718.873,1,25,#FFFFFF,1763907313,0,389a523f,1986557542557860096,堵得就是t1线上被打爆团战没作用,堵得就是t1线上被打爆团战没作用,堵得就是t1线上被打爆团战没作用,False,False,False,16,3.683,3.683
721.571,1,25,#FFFFFF,1775361221,0,d47461dc,2082639890461422592,亚索要熟练度的，不一定敢选,亚索要熟练度的，不一定敢选,亚索要熟练度的，不一定敢选,False,False,False,13,3.433,3.433
723.406,1,25,#FFFFFF,1766730094,0,d99a6d79,2010236751037446656,真拿小炮死得更快，小跑后期是撑不起局势的，选了就是慢性死亡,真拿小炮死得更快，小跑后期是撑不起局势的，选了就是慢性死亡,真拿小炮死得更快，小跑后期是撑不起局势的，选了就是慢性死亡,False,False,False,29,4.35,4.35
723.753,5,25,#FFFFFF,1764407976,0,a3693079,1990757408523725568,为啥不选亚索,为啥不选亚索,为啥不选亚索,False,False,False,6,3.1,3.1
724.875,1,25,#FFFFFF,1777641337,0,6f0658c1,2101766892037046528,看口型是说的“斯摩德”,看口型是说的“斯摩德”,看口型是说的“斯摩德”,False,False,False,11,3.267,3.267
725.049,1,25,#FFFFFF,1781624159,0,434d6097,2135177220955205632,拿小炮三件套之前就烂完了，小火龙两件就能打了,拿小炮三件套之前就烂完了，小火龙两件就能打了,拿小炮三件套之前就烂完了，小火龙两件就能打了,False,False,False,22,4.183,4.183
725.183,5,25,#FFFFFF,1779535308,0,e8b5a1a6,2117654669131302400,责任！,责任！,责任！,False,False,False,3,1.85,1.85
725.774,1,25,#FFFFFF,1763567204,0,d5c45bc2,1983704503366673920,左边最大的败笔就是炸弹人,左边最大的败笔就是炸弹人,左边最大的败笔就是炸弹人,False,False,False,12,3.35,3.35
725.948,1,25,#FFFFFF,1767108618,0,d33c6d92,2013412039300955904,选亚索,选亚索,选亚索,False,False,False,3,1.6,1.6
726.491,1,25,#FFFFFF,1763261074,0,7f3d105c,1981136500477226496,Sacrifice,Sacrifice,sacrifice,False,False,False,9,2.75,2.75
726.681,5,25,#FFFFFF,1762797859,0,e9e2d046,1977250772261431040,小炮慢性死亡，只有小火龙能给队伍赢的希望，所以bdd选下了小火龙,小炮慢性死亡，只有小火龙能给队伍赢的希望，所以bdd选下了小火龙,小炮慢性死亡，只有小火龙能给队伍赢的希望，所以bdd选下了小火龙,False,False,False,32,4.6,4.6
726.876,1,25,#FFFFFF,1762837816,0,fe88346d,1977585955703953664,BDD真的是责任神,BDD真的是责任神,bdd真的是责任神,False,False,False,9,3.1,3.1
726.954,1,25,#FFFFFF,1769498183,0,69743281,2033457163980122880,亚索看见对面这上中野腿都软了,亚索看见对面这上中野腿都软了,亚索看见对面这上中野腿都软了,False,False,False,14,3.517,3.517
727.137,1,25,#FFFFFF,1770351063,0,5ebf3ca,2040611638537175040,伟大,伟大,伟大,False,False,False,2,1.517,1.517
727.149,1,25,#FFFFFF,1763923050,0,c720180d,1986689553729086976,Bdd ，真男人，是个爷们儿,Bdd ，真男人，是个爷们儿,bdd，真男人，是个爷们儿,False,False,False,14,3.517,3.517
727.262,1,25,#FFFFFF,1762921860,0,413b6f38,1978290967832377088,争者留其名！,争者留其名！,争者留其名！,True,False,False,6,2.85,1.3580402704154375
727.315,5,25,#E70012,1773070098,0,8d117297,2063420556484890880,普成真男人！,普成真男人！,普成真男人！,False,False,False,6,3.1,3.1
727.372,5,25,#E70012,1764594868,0,4fce919d,1992325174841604352,责任,责任,责任,True,False,False,2,1.767,1.043618664867416
727.94,1,25,#FFFFFF,1762792029,0,4ac4d936,1977201867667286272,伟大 看到bdd的笑容我真的落泪了,伟大 看到bdd的笑容我真的落泪了,伟大看到bdd的笑容我真的落泪了,False,False,False,17,4.217,4.217
727.969,1,25,#FFFFFF,1763197996,0,d5772eb6,1980607360934750464,这BP我笑了，不过KT能坚持这么长时间也很强了，教练明年走人吧,这BP我笑了，不过KT能坚持这么长时间也很强了，教练明年走人吧,这bp我笑了，不过kt能坚持这么长时间也很强了，教练明年走人吧,False,False,False,31,4.8,4.8
728.357,1,25,#FFFFFF,1762779790,0,e7ec0ca8,1977099192673676544,这才叫搏至无憾！！！！,这才叫搏至无憾！！！！,这才叫搏至无憾！！！！,False,False,False,11,3.267,3.267
728.867,1,25,#FFFFFF,1765874931,0,5cf663c6,2003063123661588480,一个好活不好C 一个好C不好活 横竖都是难受,一个好活不好C 一个好C不好活 横竖都是难受,一个好活不好c一个好c不好活横竖都是难受,False,False,False,22,4.633,4.633
729.098,5,25,#E70012,1770713455,0,8a4a95bc,2043651605635226112,争着留其名！,争着留其名！,争着留其名！,False,False,False,6,3.1,3.1
730.366,1,25,#E70012,1766321277,0,d104b597,2006807340455895552,争者留其名,争者留其名,争者留其名,True,False,False,5,2.767,1.6342347740170573
730.847,1,25,#FFFFFF,1766580590,0,73db0397,2008982619747964672,ql全体起立,ql全体起立,ql全体起立,False,False,False,6,2.85,2.85
731.41,5,25,#FEF102,1762695273,0,d18cb167,1976390216827189760,将压力与胜负一肩抗起，背负所有，BDD你这家伙,将压力与胜负一肩抗起，背负所有，BDD你这家伙,将压力与胜负一肩抗起，背负所有，bdd你这家伙,False,False,False,23,4.517,4.517
731.611,5,25,#E70012,1773914400,0,140e51b,2070503073662834688,责任,责任,责任,True,False,False,2,1.767,1.043618664867416
731.901,5,25,#FEF102,1762873678,0,d18cb167,1977886789541042176,如果命中注定这局会输，那么BDD选择站着死，普成真男人,如果命中注定这局会输，那么BDD选择站着死，普成真男人,如果命中注定这局会输，那么bdd选择站着死，普成真男人,False,False,False,27,4.6,4.6
732.786,1,25,#FFFFFF,1765046939,0,3635fd1e,1996117417843442944,请神chovy,请神chovy,请神chovy,False,False,False,7,2.933,2.933
732.927,1,25,#FFFFFF,1771034019,0,5997b3a9,2046340685128982784,小炮打到后边没啥输出,小炮打到后边没啥输出,小炮打到后边没啥输出,False,False,False,10,3.183,3.183
732.97,1,25,#FFFFFF,1762935055,0,4713bf6c,1978401656547286016,责任神,责任神,责任神,False,False,False,3,1.6,1.6
733.227,1,25,#FFFFFF,1763098901,0,50ec4b6f,1979776095071231488,眼泛泪花也要为团队扛起责任bdd,眼泛泪花也要为团队扛起责任bdd,眼泛泪花也要为团队扛起责任bdd,False,False,False,16,3.683,3.683
734.58,1,25,#FFFFFF,1763311795,0,6427c595,1981561981211181568,选小炮谁打输出？,选小炮谁打输出？,选小炮谁打输出？,False,False,False,8,3.467,3.467
734.794,1,25,#FFFFFF,1762953062,0,542e129,1978552704926646272,真的也要致敬bdd真男人,真的也要致敬bdd真男人,真的也要致敬bdd真男人,False,False,False,12,3.35,3.35
734.883,1,25,#FFFFFF,1763790160,0,3cd2e569,1985574794330274560,全是马后炮，小炮后期谁兜底，怎么赢团,全是马后炮，小炮后期谁兜底，怎么赢团,全是马后炮，小炮后期谁兜底，怎么赢团,False,False,False,18,3.85,3.85
736.002,1,25,#FFFFFF,1763320581,0,c71b362f,1981635678228001280,责任，背锅,责任，背锅,责任，背锅,False,False,False,5,2.767,2.767
736.299,1,25,#FFFFFF,1764322460,0,ac988ad,1990040047290372864,小炮上限没火龙高啊,小炮上限没火龙高啊,小炮上限没火龙高啊,False,False,False,9,3.1,3.1
736.924,1,25,#FFFFFF,1763380023,0,37073579,1982134319132948480,怎么活？？？,怎么活？？？,怎么活？？？,False,False,False,6,3.3,3.3
737.014,1,25,#FFFFFF,1766748341,0,97b484b0,2010389817749174528,KT没了，恭喜T1,KT没了，恭喜T1,kt没了，恭喜t1,False,False,False,9,3.1,3.1
737.699,1,25,#FFFFFF,1766135088,0,2edab7c6,2005245477863659520,私募游戏,私募游戏,私募游戏,False,False,False,4,2.683,2.683
737.937,1,25,#FFFFFF,1769165532,0,f4d47835,2030666684570456832,站着死！,站着死！,站着死！,False,False,False,4,2.683,2.683
738.248,1,25,#FFFFFF,1763217689,0,ab5a65d6,1980772555317098496,BDD责任神,BDD责任神,bdd责任神,True,False,False,6,2.85,1.6832559110764775
738.277,1,25,#FFFFFF,1762840850,0,bb337a18,1977611405130031360,小炮输出不够，后期没法打,小炮输出不够，后期没法打,小炮输出不够，后期没法打,False,False,False,12,3.35,3.35
738.33,1,25,#FFFFFF,1762779483,0,b0781c02,1977096620953355520,出一身护甲kt打不动前排啊,出一身护甲kt打不动前排啊,出一身护甲kt打不动前排啊,False,False,False,13,3.433,3.433
739.135,1,25,#FFFFFF,1763095538,0,9fd5a72c,1979747879065744640,搏命了,搏命了,搏命了,False,False,False,3,1.6,1.6
739.199,1,25,#FFFFFF,1773247393,0,4f7a1f73,2064907816761691392,拿小炮压力不会这么大,拿小炮压力不会这么大,拿小炮压力不会这么大,False,False,False,10,3.183,3.183
739.377,1,25,#FFFFFF,1763290273,0,6eeb9e5c,1981381434459975936,小炮伤害差太多，基本劣势直接没，小火龙有一手梦想,小炮伤害差太多，基本劣势直接没，小火龙有一手梦想,小炮伤害差太多，基本劣势直接没，小火龙有一手梦想,False,False,False,24,4.35,4.35
739.417,1,25,#FFFFFF,1762891803,0,862f507c,1978038828178994688,本来三比一拿下t1的自己打的烂最后一把也是bp被爆,本来三比一拿下t1的自己打的烂最后一把也是bp被爆,本来三比一拿下t1的自己打的烂最后一把也是bp被爆,False,False,False,25,4.35,4.35
739.437,5,25,#FFFF00,1763142919,0,c026fbd1,1980145342284989184,左手：选个狐狸刷刷钱就好了啦,左手：选个狐狸刷刷钱就好了啦,左手：选个狐狸刷刷钱就好了啦,False,False,False,14,4.217,4.217
741.79,1,25,#FFFFFF,1763221091,0,adc32ddb,1980801099032705792,左手：选发条不香吗，可以隐身,左手：选发条不香吗，可以隐身,左手：选发条不香吗，可以隐身,False,False,False,14,3.517,3.517
742.398,1,25,#E70012,1766321299,0,d104b597,2006807523805734656,BDD责任神,BDD责任神,bdd责任神,True,False,False,6,2.85,1.6832559110764775
742.445,1,25,#FFFFFF,1763477860,0,b75c8f33,1982955032445765376,版本陷阱,版本陷阱,版本陷阱,False,False,False,4,2.683,2.683
743.467,1,25,#FFFFFF,1774404501,0,76096f48,2074614339016600064,小火龙后面伤害太高了,小火龙后面伤害太高了,小火龙后面伤害太高了,False,False,False,10,3.183,3.183
744.223,1,25,#FFFFFF,1768236939,0,b301cf76,2022877077850331904,t1：老子年年打小火龙,t1：老子年年打小火龙,t1：老子年年打小火龙,False,False,False,11,3.267,3.267
745.288,1,25,#FFFFFF,1778946525,0,2d5cafac,2112715599171064064,本来牛魔个臭b 捞也中什么时候能意识到这是实力差距,本来牛魔个臭b 捞也中什么时候能意识到这是实力差距,本来牛魔个臭b捞也中什么时候能意识到这是实力差距,False,False,False,25,4.8,4.8
746.024,1,25,#FFFFFF,1763201943,0,f0054ff9,1980640468748828416,faker也很欣赏bdd的，惺惺相惜,faker也很欣赏bdd的，惺惺相惜,faker也很欣赏bdd的，惺惺相惜,False,False,False,18,3.85,3.85
746.634,1,25,#FFFFFF,1762838130,0,fe88346d,1977588587067902208,小炮比小火龙好活，但是后期伤害一定是不够的,小炮比小火龙好活，但是后期伤害一定是不够的,小炮比小火龙好活，但是后期伤害一定是不够的,False,False,False,21,4.55,4.55
746.744,1,25,#FFFFFF,1771842415,0,c0d70ab2,2053122005704070144,BDD shu le bi s输了比赛 赢了尊重 好样的,BDD shu le bi s输了比赛 赢了尊重 好样的,bddshulebis输了比赛赢了尊重好样的,False,False,False,28,4.8,4.8
748.303,1,25,#FFFFFF,1763268672,0,9feea1a7,1981200232558119424,糯守 学,糯守 学,糯守学,False,False,False,4,2.683,2.683
749.074,1,25,#FFFFFF,1763279425,0,ab5b56ef,1981290436752454144,笑嘻了,笑嘻了,笑嘻了,True,False,False,3,2.05,1.2107630237567644
749.851,1,25,#FFFFFF,1766135100,0,2edab7c6,2005245580020161280,小火龙真私募,小火龙真私募,小火龙真私募,False,False,False,6,2.85,2.85
750.046,1,25,#FFFFFF,1767264601,0,687a23d2,2014720520255898880,乌兹！永远滴神！,乌兹！永远滴神！,乌兹！永远滴神！,False,False,False,8,3.017,3.017
750.736,1,25,#FFFFFF,1763970444,0,bfbab657,1987087121571358464,后期一口女枪半血没了,后期一口女枪半血没了,后期一口女枪半血没了,False,False,False,10,3.183,3.183
751.147,1,25,#FFFFFF,1772289437,0,b6ffc96b,2056871900697243136,小火龙活不了，对面都笑了,小火龙活不了，对面都笑了,小火龙活不了，对面都笑了,False,False,False,12,3.8,3.8
751.247,1,25,#FFFFFF,1762818151,0,2e4f6815,1977420992553384192,BDD真男人,BDD真男人,bdd真男人,True,False,False,6,2.85,1.6832559110764775
751.346,1,25,#FFFFFF,1778946561,0,2d5cafac,2112715902117072128,bp没东西玩了 第四把也不承认人家打的好 酸死你的了，确实不如你家16强,bp没东西玩了 第四把也不承认人家打的好 酸死你的了，确实不如你家16强,bp没东西玩了第四把也不承认人家打的好酸死你的了，确实不如你家16强,False,False,False,36,4.8,4.8
751.955,1,25,#FFFFFF,1763380055,0,37073579,1982134583550079744,小k有点可爱啊~~,小k有点可爱啊~~,小k有点可爱啊~~,False,False,False,9,3.1,3.1
751.998,1,25,#FFFFFF,1771719057,0,2904b0c1,2052087202531996672,右边阵容不敢想是第五局能拿到的,右边阵容不敢想是第五局能拿到的,右边阵容不敢想是第五局能拿到的,False,False,False,15,3.6,3.6
752.273,5,25,#FFFFFF,1763125729,0,f173bc08,1980001145603148288,右边阵容无敌了,右边阵容无敌了,右边阵容无敌了,False,False,False,7,3.183,3.183
752.47,5,25,#E70012,1769854815,0,81dfffd0,2036448804534314752,女枪看着前排一个加里奥一个日女两个城墙随便输出,女枪看着前排一个加里奥一个日女两个城墙随便输出,女枪看着前排一个加里奥一个日女两个城墙随便输出,False,False,False,23,4.517,4.517
752.47,5,25,#E70012,1769854750,0,81dfffd0,2036448264551296512,右边随便集火左边啊开谁谁死,右边随便集火左边啊开谁谁死,右边随便集火左边啊开谁谁死,False,False,False,13,3.683,3.683
752.848,1,25,#FFFFFF,1763647270,0,c1def69b,1984376148422966784,没得打，英雄池差距太大,没得打，英雄池差距太大,没得打，英雄池差距太大,False,False,False,11,3.267,3.267
753.168,1,25,#FFFFFF,1766591946,0,aa94f5ed,2009077876837727744,泪目了,泪目了,泪目了,True,False,False,3,1.6,0.944985774639426
754.308,1,25,#FFFFFF,1762789071,0,103c861c,1977177047000591616,右边的阵容一出来太有压迫感了,右边的阵容一出来太有压迫感了,右边的阵容一出来太有压迫感了,False,False,False,14,3.517,3.517
754.435,1,25,#FFFFFF,1763172127,0,b8d839f,1980390360857600768,BDD没输,BDD没输,bdd没输,True,False,False,5,2.767,1.6342347740170573
754.987,1,25,#FFFFFF,1770811488,0,d98df94e,2044473960615486464,真男人,真男人,真男人,False,False,False,3,1.6,1.6
755.058,1,25,#FFFFFF,1778838061,0,7dbaf257,2111805740389124608,对面4突进，小火龙太难输出了,对面4突进，小火龙太难输出了,对面4突进，小火龙太难输出了,False,False,False,14,3.517,3.517
755.263,1,25,#FFFFFF,1763177177,0,1b6792ce,1980432718252674304,t1这个阵容太舒服了,t1这个阵容太舒服了,t1这个阵容太舒服了,False,False,False,10,3.183,3.183
755.637,1,25,#FFFFFF,1762787474,0,40a54267,1977163650754065664,小火龙怎么活呀,小火龙怎么活呀,小火龙怎么活呀,False,False,False,7,2.933,2.933
756.157,5,25,#FFFFFF,1773573773,0,c74ea878,2067645685943837952,胎手好好听听这句唯有责任。,胎手好好听听这句唯有责任。,胎手好好听听这句唯有责任。,False,False,False,13,4.133,4.133
756.224,1,25,#FFFFFF,1763471668,0,f29e8442,1982903090906510592,超威少的就是这一份绝境承担责任的勇气,超威少的就是这一份绝境承担责任的勇气,超威少的就是这一份绝境承担责任的勇气,False,False,False,18,4.3,4.3
756.557,1,25,#FFFFFF,1763989653,0,98353cf2,1987248262260428288,吊打超威,吊打超威,吊打超威,False,False,False,4,2.683,2.683
756.945,1,25,#FFFFFF,1762787483,0,bddfb91d,1977163732182146560,大超要是能有这个责任心，早就拿冠军了,大超要是能有这个责任心，早就拿冠军了,大超要是能有这个责任心，早就拿冠军了,False,False,False,18,3.85,3.85
758.546,1,25,#FFFFFF,1763735700,0,b0f1c2ae,1985117949547688448,这里 Keria 是要拿底牌的 但是被劝了说 可以不拿 还有藏的,这里 Keria 是要拿底牌的 但是被劝了说 可以不拿 还有藏的,这里keria是要拿底牌的但是被劝了说可以不拿还有藏的,False,False,False,32,4.35,4.35
758.742,5,25,#FFFFFF,1762861052,0,c444916f,1977780869985176064,右边阵容太扎实了，一眼望到头的那种扎实,右边阵容太扎实了，一眼望到头的那种扎实,右边阵容太扎实了，一眼望到头的那种扎实,False,False,False,19,4.183,4.183
758.871,1,25,#FFFFFF,1763211854,0,b6ffc96b,1980723613678523648,当时选完小火龙我就觉得已经输了一大半,当时选完小火龙我就觉得已经输了一大半,当时选完小火龙我就觉得已经输了一大半,False,False,False,18,3.85,3.85
759.649,1,25,#FFFFFF,1780152576,0,57986d24,2122832690092269312,和去年倒数第二局好像,和去年倒数第二局好像,和去年倒数第二局好像,False,False,False,10,3.633,3.633
759.821,1,25,#FFFFFF,1764672738,0,8da0eaf9,1992978398045709056,bdd真男人,bdd真男人,bdd真男人,True,False,False,6,2.85,1.6832559110764775
760.134,1,25,#FFFFFF,1763209385,0,60fd3b50,1980702900678840576,唯有责任!,唯有责任!,唯有责任!,False,False,False,5,3.217,3.217
760.517,1,25,#FFFFFF,1767580973,0,483bff13,2017374437179240960,第五把能拿到这个阵容捞批捞一辈子玩不出来,第五把能拿到这个阵容捞批捞一辈子玩不出来,第五把能拿到这个阵容捞批捞一辈子玩不出来,False,False,False,20,4.017,4.017
760.554,1,25,#FFFFFF,1762784276,0,f9f66591,1977136824313267456,小K笑起来了，,小K笑起来了，,小k笑起来了，,False,False,False,7,3.383,3.383
761.731,1,25,#FFFFFF,1768348728,0,25a8bf64,2023814830255174912,右边强开点控拉满，开到接女枪大必死，太扎实了,右边强开点控拉满，开到接女枪大必死，太扎实了,右边强开点控拉满，开到接女枪大必死，太扎实了,False,False,False,22,4.183,4.183
762.729,1,25,#FFFFFF,1764502110,0,182ea03d,1991547066103142144,选小炮伤害在哪里？  这加里奥你能打的死？,选小炮伤害在哪里？ 这加里奥你能打的死？,选小炮伤害在哪里？这加里奥你能打的死？,False,False,False,20,4.467,4.467
763.129,1,25,#FFFFFF,1763524672,0,2ee45a32,1983347719418292992,T1 9个控,T1 9个控,t19个控,False,False,False,6,2.85,2.85
763.458,1,25,#FFFFFF,1763614984,0,ca93c9f5,1984105308280611072,这阵容小火龙发育再好也输出不了啊,这阵容小火龙发育再好也输出不了啊,这阵容小火龙发育再好也输出不了啊,False,False,False,16,4.133,4.133
763.544,1,25,#FFFFFF,1773691688,0,35f586e4,2068634833739493376,拿小火龙是对的，不拿小火龙伤害量根本不够,拿小火龙是对的，不拿小火龙伤害量根本不够,拿小火龙是对的，不拿小火龙伤害量根本不够,False,False,False,20,4.017,4.017
764.496,1,25,#FFFFFF,1764399653,0,9ea59421,1990687594065452032,小炮打不动加里奥的,小炮打不动加里奥的,小炮打不动加里奥的,False,False,False,9,3.1,3.1
764.637,1,25,#FFFFFF,1779634522,0,9b152e88,2118486934002766336,bdd真值得一声。普成哥,bdd真值得一声。普成哥,bdd真值得一声。普成哥,False,False,False,12,3.35,3.35
765.97,1,25,#FFFFFF,1763298527,0,3d509f66,1981450676370259456,但是右边的后前期很弱很弱。,但是右边的后前期很弱很弱。,但是右边的后前期很弱很弱。,False,False,False,13,3.433,3.433
766.392,1,25,#FFFFFF,1763986905,0,c34c8f8d,1987225213653853952,顶着对面冲阵阵容拿小火龙，真的需要莫大的勇气,顶着对面冲阵阵容拿小火龙，真的需要莫大的勇气,顶着对面冲阵阵容拿小火龙，真的需要莫大的勇气,False,False,False,22,4.183,4.183
766.393,1,25,#FFFFFF,1764408978,0,14193c35,1990765819093176832,光看阵容，KT输了,光看阵容，KT输了,光看阵容，kt输了,False,False,False,9,3.1,3.1
766.861,5,25,#FFFFFF,1781488018,0,111f490c,2134035187448067840,要是乌鸦 千珏会不会好点后两手,要是乌鸦 千珏会不会好点后两手,要是乌鸦千珏会不会好点后两手,False,False,False,15,4.3,4.3
768.075,1,25,#FFFFFF,1781985760,0,21c9b013,2138210547958129664,当最后一手锁小火龙的时候，这把比赛已经结束了，bp彻底爆了，第五局完全在T1的掌控之中了,当最后一手锁小火龙的时候，这把比赛已经结束了，bp彻底爆了，第五局完全在T1的掌控之中了,当最后一手锁小火龙的时候，这把比赛已经结束了，bp彻底爆了，第五局完全在t1的掌控之中了,False,False,False,44,4.35,4.35
768.075,1,25,#FFFFFF,1781985696,0,21c9b013,2138210014308619008,插个眼，建议现在转去T1的纪录片看语音，在第四场结束在休息室已经定下了拿加里奥让对面拿小火龙,插个眼，建议现在转去T1的纪录片看语音，在第四场结束在休息室已经定下了拿加里奥让对面拿小火龙,插个眼，建议现在转去t1的纪录片看语音，在第四场结束在休息室已经定下了拿加里奥让对面拿小火龙,False,False,False,46,4.35,4.35
768.682,1,25,#FFFFFF,1775255097,0,92ecffdb,2081749654193944832,右边的团战有点吓人,右边的团战有点吓人,右边的团战有点吓人,False,False,False,9,3.1,3.1
